"","TARGET_FLAG","TARGET_AMT","AGE","BLUEBOOK","CAR_AGE","CAR_TYPE","CAR_USE","CLM_FREQ","EDUCATION","HOME_VAL","HOMEKIDS","INCOME","JOB","KIDSDRIV","MSTATUS","MVR_PTS","OLDCLAIM","PARENT1","RED_CAR","REVOKED","SEX","TIF","TRAVTIME","URBANICITY","YOJ"
"7474","1",708,59,12150,10,"Pickup","Commercial","0","Bachelors",0,"0",106523,"Blue Collar","0","No","0",0,"No","no","No","F",8,42,"Urban",12
"7475","0",0,48,6300,9,"Minivan","Private","0","High School",163877,"0",36296,"Clerical","0","Yes","2",0,"No","no","No","M",4,19,"Urban",11
"7476","1",3646.3991284,60,16450,3,"SUV","Private","2","High School",187662,"0",55260,"Professional","0","Yes","2",1064,"No","no","No","F",1,36,"Urban",13
"7477","1",17628.365886,47,14460,10,"SUV","Commercial","2","Bachelors",0,"1",82633,"Blue Collar","0","No","0",15697,"Yes","no","Yes","F",6,45,"Urban",10
"7478","1",5530,29,15610,1,"SUV","Commercial","2","High School",0,"1",0,"Student","0","No","2",7857,"Yes","no","No","F",4,40,"Urban",0
"7479","0",0,21,10600,12,"Pickup","Commercial","1","Bachelors",170274,"1",32391,"Professional","0","No","2",4166,"Yes","yes","No","M",4,51,"Urban",10
"7480","0",0,47,19900,8.70333333333333,"Van","Commercial","0","Bachelors",154467,"0",60036,"Manager","0","Yes","0",0,"No","yes","Yes","M",7,37,"Urban",12
"7481","1",4929,51,14340,8.72,"SUV","Commercial","0","Bachelors",0,"0",42313,"Blue Collar","0","No","4",0,"No","no","No","F",4,27,"Urban",6
"7482","1",4112.1434276,55,17050,1,"Pickup","Commercial","1","No High School",0,"0",0,"Home Maker","0","No","9",2962,"No","no","No","F",6,48,"Urban",0
"7483","0",0,39,10910,21,"SUV","Private","2","Masters",207766,"1",55134,"Lawyer","0","Yes","4",3233,"No","no","No","F",1,25,"Urban",8
"7484","0",0,36,9880,1,"SUV","Private","0","No High School",0,"2",0,"Student","0","Yes","3",0,"No","no","No","F",5,37,"Rural",0
"7485","0",0,50,8770,9,"SUV","Private","0","High School",143229,"0",22683,"Clerical","0","Yes","3",0,"No","no","No","F",4,5,"Rural",11
"7486","1",6124,24,6650,6,"Pickup","Commercial","0","High School",0,"4",27547,"Blue Collar","0","No","4",0,"Yes","yes","Yes","M",6,38,"Urban",13
"7487","1",6093,46,21280,8,"Pickup","Commercial","2","High School",0,"0",909.929999999951,"Student","0","No","1",9303,"No","no","No","F",3,43,"Urban",0
"7488","1",531,42,15120,8.58833333333333,"Sports Car","Private","0","Bachelors",286330,"1",78372,"Professional","1","Yes","0",0,"No","no","No","F",11,38,"Urban",10
"7489","0",0,31,14330,7,"Minivan","Private","1","High School",159142,"1",52714,"Clerical","0","Yes","3",5896,"No","yes","No","M",6,33,"Urban",10
"7490","0",0,38,12300,23,"Pickup","Private","0","Masters",141220,"3",24578,"Manager","2","Yes","1",0,"No","no","No","F",4,40,"Urban",13
"7491","0",0,40,21730,13,"Van","Private","0","Bachelors",157121,"2",50779,"Clerical","1","No","0",0,"Yes","yes","Yes","M",1,13,"Urban",12
"7492","0",0,43,9820,5.09333333333333,"Pickup","Commercial","0","High School",171950,"3",40158,"Blue Collar","2","No","0",0,"Yes","yes","No","M",1,62,"Rural",14
"7493","1",11193.087959,50,29200,5.265,"Van","Commercial","0","High School",113870,"0",0,"Home Maker","0","Yes","6",0,"No","no","Yes","F",7,12,"Urban",0
"7494","1",3844,41,13660,6.51,"SUV","Commercial","4","High School",0,"2",65885,"Blue Collar","1","No","0",4394,"Yes","no","No","F",1,32,"Urban",13
"7495","0",0,50,21830,7,"Pickup","Private","1","Bachelors",0,"0",47902,"Manager","0","No","4",1116,"No","no","No","F",4,38,"Urban",11
"7496","0",0,58,24430,14,"Panel Truck","Commercial","2","PhD",364677,"0",122631,"Manager","0","Yes","2",3054,"No","yes","No","M",10,33,"Urban",14
"7497","1",4570,42,34210,1,"Panel Truck","Commercial","1","High School",227741,"0",55340,"Clerical","0","Yes","5",2773,"No","no","No","M",7,44,"Urban",10
"7498","0",0,48,19930,8,"Van","Commercial","0","Bachelors",281218,"0",90752,"Blue Collar","0","Yes","1",0,"No","yes","No","M",3,24,"Urban",6
"7499","1",4572.7346576,46,7270,12,"Pickup","Commercial","3","Bachelors",0,"0",0,"Home Maker","2","No","0",2280,"No","no","No","F",4,25,"Urban",0
"7500","0",0,44,18650,14,"Van","Commercial","0","Masters",236794,"0",73558,"Manager","0","No","2",0,"No","no","No","M",6,6,"Urban",10
"7501","0",0,51,34410,6,"Minivan","Private","0","Bachelors",262489,"0",93283,"Manager","0","No","0",0,"No","yes","No","M",10,44,"Urban",12
"7502","0",0,43,20720,1,"Van","Private","0","High School",115249,"2",23157,"Clerical","0","Yes","0",0,"No","no","No","M",17,27,"Rural",12
"7503","0",0,50,1500,13,"Minivan","Private","0","Masters",185056,"0",39245,"Manager","0","Yes","1",0,"No","yes","No","M",4,30,"Urban",13
"7504","0",0,40,30510,10,"Minivan","Commercial","0","High School",203008,"1",58167.976,"Blue Collar","1","No","0",0,"Yes","yes","No","M",10,31,"Rural",10.242
"7505","1",6961,44,11210,8,"SUV","Commercial","1","High School",216534,"0",53122,"Blue Collar","0","Yes","0",7312,"No","no","No","F",4,23,"Urban",9
"7506","0",0,53,17150,12,"Van","Private","0","Bachelors",125678.763333333,"0",103536,"Manager","0","No","0",0,"No","yes","No","M",15,33,"Urban",14
"7507","0",0,33,11910,8,"Pickup","Commercial","0","Bachelors",214821,"1",71121,"Blue Collar","0","Yes","2",0,"No","yes","No","M",1,78,"Rural",7
"7508","1",7881.9400713,28,21980,15,"Minivan","Private","1","Masters",135831,"2",38305,"Manager","0","Yes","6",1310,"No","no","No","F",9,42,"Urban",12
"7509","1",4545,35,28290,1,"Van","Commercial","0","No High School",183094,"0",46416,"Clerical","0","Yes","0",0,"No","no","Yes","F",4,27,"Urban",11
"7510","0",0,50,8940,13,"Minivan","Private","0","Bachelors",0,"0",59327,"Professional","0","No","0",0,"No","yes","No","M",1,45,"Urban",9
"7511","1",3870,38,14610,10,"Pickup","Commercial","0","High School",185145,"0",51773,"Blue Collar","0","Yes","1",0,"No","no","No","F",4,45,"Urban",12
"7512","0",0,70,15070,8,"Minivan","Commercial","0","Bachelors",242257.054904762,"0",67888.1863333333,"Blue Collar","0","Yes","0",0,"No","no","No","M",1,41,"Urban",17
"7513","0",0,55,25700,12,"Minivan","Private","1","Bachelors",0,"0",30799,"Blue Collar","0","No","4",7155,"No","yes","No","M",4,28,"Urban",13
"7514","1",4652,34,13610,5,"Minivan","Private","0","No High School",120044,"0",27434,"Blue Collar","0","Yes","0",0,"No","yes","No","M",1,45,"Urban",11
"7515","0",0,51,13320,13.4973636363636,"Minivan","Private","0","Masters",0,"0",67189,"Professional","0","No","0",0,"No","yes","Yes","M",10,5,"Urban",6
"7516","0",0,44,19220,1,"Minivan","Commercial","0","High School",275424,"2",91653,"Blue Collar","0","No","0",0,"Yes","no","No","F",10,48,"Urban",13
"7517","1",5209,43,13180,1,"Minivan","Private","0","No High School",0,"2",6324,"Student","0","Yes","0",0,"No","yes","No","M",1,58,"Urban",15
"7518","1",6969,46,8510,1,"Pickup","Private","2","No High School",0,"0",24139,"Clerical","0","No","2",5233,"No","no","No","M",3,41,"Urban",12
"7519","0",0,46,17200,3.745,"Minivan","Private","0","No High School",123576,"0",19139,"Clerical","2","Yes","1",0,"No","no","Yes","M",4,27,"Rural",9
"7520","0",0,38,27800,13,"Panel Truck","Commercial","0","Bachelors",296962,"3",107827,"Blue Collar","2","Yes","3",0,"No","no","No","M",1,5,"Urban",7
"7521","0",0,63,9200,3,"Sports Car","Private","0","Masters",150574,"0",19205,"Lawyer","0","Yes","0",0,"No","no","No","F",1,38,"Urban",11
"7522","0",0,48,13920,1,"SUV","Private","2","No High School",0,"0",556,"Student","0","Yes","4",6091,"No","no","No","F",13,21,"Urban",9
"7523","0",0,42,12330,14,"SUV","Private","0","Bachelors",235881,"0",69766,"Blue Collar","0","Yes","2",0,"No","no","No","F",1,24,"Urban",12
"7524","0",0,42,22660,1,"Panel Truck","Commercial","0","Bachelors",184719,"0",67003,"Manager","0","No","0",0,"No","no","No","M",3,11,"Urban",9
"7525","0",0,48,1500,1,"Sports Car","Private","4","High School",94656,"0",0,"Home Maker","0","Yes","0",1061,"No","no","No","F",1,13,"Urban",0
"7526","0",0,50,14560,13,"SUV","Private","0","Masters",376707,"0",130563,"Manager","0","Yes","0",0,"No","no","No","F",10,5,"Urban",11
"7527","1",5413,55,20320,17,"Pickup","Private","2","Masters",0,"0",81427,"Lawyer","0","No","2",21548,"No","no","Yes","F",8,7,"Urban",15
"7528","0",0,49,28600,14,"Panel Truck","Commercial","0","Masters",0,"0",88696,"Professional","0","No","1",0,"No","no","No","M",17,18,"Rural",14
"7529","0",0,42,9170,1,"SUV","Private","1","No High School",0,"4",0,"Student","2","No","7",3799,"Yes","no","No","F",6,60,"Urban",0
"7530","0",0,50,42190,11,"Minivan","Private","0","Bachelors",487230,"0",187677,"Professional","0","Yes","0",0,"No","no","No","F",10,5,"Urban",15
"7531","1",6457.3810496,39,18040,11,"Van","Commercial","0","High School",178724,"2",40259,"Blue Collar","0","Yes","1",0,"No","yes","Yes","M",7,35,"Urban",14
"7532","0",0,43,12260,1,"Minivan","Commercial","0","High School",176219,"3",61852,"Blue Collar","0","Yes","0",0,"No","no","No","F",11,30,"Rural",15
"7533","0",0,49,15730,16,"Minivan","Private","0","Masters",273869,"0",72106,"Lawyer","0","Yes","0",0,"No","yes","No","M",1,5,"Urban",14
"7534","1",2301,55,21420,8,"SUV","Private","1","Masters",220405,"0",70460,"Lawyer","0","Yes","0",6440,"No","no","No","F",1,35,"Urban",11
"7535","0",0,31,13240,5,"Minivan","Commercial","1","Bachelors",212535,"1",65048,"Blue Collar","0","Yes","1",18524,"No","no","Yes","F",13,21,"Urban",13
"7536","0",0,38,19360,10,"Van","Commercial","0","PhD",365669,"0",140599,"Professional","0","Yes","0",0,"No","yes","No","M",1,26,"Urban",10.1886666666667
"7537","0",0,39,8310,1,"Pickup","Private","0","High School",140253,"0",29149,"Clerical","0","Yes","3",0,"No","no","No","M",17,34,"Urban",12
"7538","0",0,45,6000,9,"SUV","Private","0","Bachelors",317592,"3",89161,"Blue Collar","1","Yes","1",0,"No","no","No","F",1,25,"Urban",14
"7539","0",0,34,20100,17,"Minivan","Private","0","Masters",413525,"3",165026,"Manager","0","Yes","0",0,"No","no","Yes","F",1,29,"Urban",16
"7540","0",0,48,45130,15,"Panel Truck","Commercial","2","Masters",0,"0",64286,"Manager","0","No","7",4423,"No","no","No","F",7,37,"Urban",10.4308333333333
"7541","0",0,48,30220,15,"Panel Truck","Commercial","2","Masters",510325,"0",192843,"Manager","0","No","4",6015,"No","no","No","M",7,45,"Urban",13
"7542","0",0,45,25290,13.6795,"Panel Truck","Commercial","0","Masters",53744.6659090909,"0",42127,"Manager","0","No","0",0,"No","yes","No","M",11,44,"Urban",11
"7543","1",2457,32,11520,21,"Pickup","Private","0","Masters",185061,"3",67399,"Manager","0","Yes","0",0,"No","yes","No","M",7,33,"Urban",10
"7544","0",0,38,22380,1,"SUV","Private","3","No High School",0,"3",0,"Student","2","Yes","4",2531,"No","no","No","F",1,46,"Urban",0
"7545","1",5928,35,5000,13,"SUV","Private","1","High School",0,"3",109104,"Professional","0","No","6",3349,"Yes","no","No","F",10,68,"Urban",15
"7546","1",3982,48,22930,17,"Panel Truck","Commercial","0","Masters",202657,"0",64049,"Manager","0","Yes","0",0,"No","yes","No","M",3,42,"Urban",13
"7547","0",0,50,20330,15,"Minivan","Private","0","Masters",368049,"0",138304,"Lawyer","0","Yes","0",0,"No","no","No","F",13,54,"Urban",12
"7548","0",0,48,9820,13.5725,"SUV","Private","0","PhD",340509,"0",133493,"Doctor","2","Yes","4",0,"No","no","No","M",1,82,"Urban",11
"7549","0",0,56,20820,10,"Van","Commercial","1","Masters",340476,"0",114731,"Manager","0","Yes","3",2569,"No","no","No","M",9,18,"Urban",13
"7550","0",0,25,15810,10,"Minivan","Private","0","Bachelors",353178,"0",118074,"Professional","0","Yes","2",0,"No","yes","Yes","M",6,26,"Urban",8
"7551","1",1119,43,20550,1,"Sports Car","Private","1","High School",0,"1",43574,"Manager","0","No","1",5769,"Yes","no","No","F",11,21,"Urban",12
"7552","0",0,42,18080,13,"SUV","Private","0","PhD",343128,"2",134729,"Manager","2","No","0",0,"Yes","no","Yes","F",1,25,"Urban",7
"7553","0",0,40,7400,1,"SUV","Private","1","No High School",123097,"0",19905,"Clerical","0","Yes","0",1412,"No","no","No","F",9,29,"Rural",12
"7554","0",0,42,15060,9.807,"SUV","Private","0","Bachelors",201901,"3",58283,"Home Maker","1","Yes","0",0,"No","no","Yes","F",6,25,"Urban",10
"7555","1",4378,47,33510,12,"Van","Private","1","Masters",223768,"0",61352,"Lawyer","0","Yes","4",1893,"No","no","No","F",6,47,"Urban",12
"7556","0",0,46,20340,10,"Van","Commercial","3","High School",211550,"0",44041,"Blue Collar","0","Yes","3",7813,"No","yes","No","M",1,51,"Urban",11.17
"7557","0",0,33,10950,1,"Sports Car","Commercial","1","High School",91430,"0",37352,"Blue Collar","0","No","4",8994,"No","no","No","F",6,33,"Urban",13
"7558","0",0,48,13690,9,"Sports Car","Private","0","Bachelors",0,"0",70921.0383333333,"Professional","0","No","0",0,"No","no","No","F",7,5,"Rural",12
"7559","0",0,51,17800,7,"SUV","Private","0","No High School",107618,"0",15641,"Clerical","0","Yes","0",0,"No","no","Yes","F",6,58,"Urban",11
"7560","1",11087.859058,50,18760,6,"Minivan","Private","0","High School",0,"0",62570,"Clerical","0","No","0",0,"No","no","No","F",6,49,"Urban",14
"7561","0",0,44,20100,8,"Van","Private","3","No High School",97406,"0",21102,"Clerical","0","No","0",6921,"No","yes","No","M",3,26,"Urban",9.81333333333333
"7562","0",0,44,11600,9,"Pickup","Commercial","4","Bachelors",171022,"0",26821,"Clerical","0","Yes","0",4055,"No","yes","No","M",3,10,"Urban",11
"7563","0",0,38,16990,12,"SUV","Private","0","Masters",0,"0",69604,"Professional","0","No","0",0,"No","no","No","F",6,36,"Rural",13
"7564","1",1031,38,22450,17,"Van","Commercial","2","Masters",252797,"0",88981,"Manager","0","No","0",4986,"No","yes","No","M",7,19,"Urban",6
"7565","0",0,49,11030,4,"Sports Car","Private","0","No High School",159199,"0",46336,"Clerical","0","Yes","0",0,"No","no","No","F",1,5,"Urban",12
"7566","0",0,48,6300,20,"Pickup","Private","0","Masters",354919,"0",120758.275785714,"Lawyer","0","Yes","2",0,"No","yes","No","M",10,39,"Urban",11
"7567","0",0,34,15630,8,"Minivan","Commercial","0","Bachelors",151776,"1",41816,"Blue Collar","0","Yes","0",0,"No","no","No","F",4,65,"Urban",14
"7568","0",0,41,17150,14,"Minivan","Private","0","Masters",325288,"0",115516,"Lawyer","0","Yes","1",0,"No","yes","Yes","M",7,17,"Urban",9
"7569","0",0,33,17340,12,"SUV","Private","0","High School",0,"0",0,"Student","0","No","1",0,"No","no","Yes","F",7,36,"Urban",0
"7570","0",0,39,12770,11,"Minivan","Private","0","Bachelors",266846,"0",84464,"Manager","0","Yes","0",0,"No","yes","Yes","M",3,44,"Urban",12
"7571","1",7756,45,31350,8,"Van","Private","3","Masters",269688,"2",75556,"Professional","1","Yes","1",1435,"No","no","Yes","F",4,26,"Urban",8
"7572","1",7581,54,20200,1,"Van","Commercial","1","No High School",195060,"0",29567,"Blue Collar","0","Yes","7",2913,"No","no","Yes","M",6,18,"Urban",7
"7573","0",0,37,13170,14,"Minivan","Private","2","Masters",222382,"1",79665,"Professional","1","Yes","6",2614,"No","yes","No","M",1,34,"Urban",14
"7574","0",0,44,22000,15,"Minivan","Private","0","Masters",377122,"0",148701,"Lawyer","0","Yes","3",0,"No","yes","No","M",3,20,"Urban",8
"7575","0",0,51,18260,8,"Minivan","Private","2","Bachelors",0,"0",72035,"Professional","0","No","0",3077,"No","yes","No","M",7,41,"Urban",12
"7576","0",0,52,8920,12,"Sports Car","Private","1","High School",0,"0",46605,"Manager","0","No","2",7035,"No","no","No","F",6,28,"Urban",6
"7577","0",0,48,12110,6,"SUV","Private","0","Bachelors",208181,"0",52516,"Professional","0","Yes","2",0,"No","no","No","F",9,37,"Urban",12
"7578","0",0,55,20190,12,"Van","Private","0","Masters",345513,"0",131889,"Professional","0","Yes","0",0,"No","yes","No","M",20,32,"Urban",12
"7579","0",0,38,17950,9,"SUV","Private","0","Bachelors",337915,"3",117219,"Professional","2","Yes","3",0,"No","no","No","F",6,47,"Urban",13
"7580","0",0,43,16460,9,"Minivan","Private","0","High School",181173,"2",47983,"Clerical","1","Yes","0",0,"No","yes","No","M",4,20,"Urban",13
"7581","0",0,53,14360,6,"Sports Car","Private","4","Bachelors",0,"0",71735,"Manager","0","No","4",6900,"No","no","No","F",1,39,"Urban",10
"7582","0",0,38,20680,13,"Van","Private","0","Masters",273051,"0",81976,"Manager","0","Yes","0",0,"No","yes","No","M",3,19,"Urban",9
"7583","0",0,36,16570,10,"Minivan","Private","0","High School",75650,"0",0,"Home Maker","0","Yes","5",0,"No","no","No","F",1,34,"Rural",0
"7584","0",0,32,6440,6,"SUV","Private","0","No High School",86502,"2",428.679999999931,"Home Maker","0","Yes","2",0,"No","no","No","F",6,39,"Rural",0
"7585","0",0,37,8070,1,"Pickup","Commercial","0","Bachelors",325560,"3",123358,"Blue Collar","2","Yes","0",0,"No","yes","No","M",4,59,"Rural",17
"7586","0",0,50,6480,10,"Sports Car","Private","0","High School",142428,"0",28436,"Clerical","0","Yes","0",0,"No","no","No","F",1,40,"Rural",8
"7587","0",0,39,16920,1,"Van","Commercial","1","High School",214068,"2",45678,"Blue Collar","1","Yes","0",8785,"No","no","No","M",11,6,"Urban",13
"7588","0",0,40,16650,11,"Van","Commercial","0","Bachelors",340404,"1",100957,"Blue Collar","1","No","0",0,"Yes","yes","No","M",4,45,"Rural",12
"7589","1",2489,47,8200,1,"Minivan","Private","2","No High School",0,"0",19956,"Clerical","0","No","4",25355,"No","yes","Yes","M",8,25,"Urban",11
"7590","0",0,33,10900,8,"Pickup","Commercial","0","High School",196083,"2",57334,"Blue Collar","0","Yes","1",0,"No","yes","No","M",1,13,"Rural",13
"7591","1",3060,46,10730,1,"Minivan","Commercial","0","High School",162914,"0",46254,"Blue Collar","0","Yes","1",0,"No","no","No","M",12,30,"Urban",12
"7592","1",692.67996796,47,1500,9,"Sports Car","Private","4","Bachelors",0,"0",11802,"Home Maker","0","No","5",6838,"No","no","No","F",7,29,"Urban",9
"7593","0",0,40,9730,7,"Pickup","Private","0","High School",93377,"2",0,"Home Maker","0","No","2",0,"Yes","no","Yes","F",4,18,"Rural",0
"7594","0",0,44,5900,5,"SUV","Private","0","Bachelors",0,"0",31473,"Professional","0","No","0",0,"No","no","No","F",4,36,"Rural",4
"7595","1",4101,57,23050,9,"Minivan","Private","0","Bachelors",253974,"0",68818,"Professional","0","Yes","4",0,"No","no","No","F",1,46,"Urban",14
"7596","0",0,46,6100,4.6845,"Sports Car","Private","0","High School",165281,"0",28302,"Professional","0","Yes","0",0,"No","no","No","F",10,13,"Urban",14
"7597","1",5846,56,13250,8,"SUV","Private","3","No High School",0,"2",38290,"Blue Collar","0","No","0",7716,"Yes","no","No","F",6,5,"Urban",11
"7598","0",0,65,13960,12,"Sports Car","Private","1","Masters",326554,"2",98581,"Manager","0","No","0",9126,"Yes","no","No","F",18,13,"Urban",13
"7599","0",0,39,6090,5,"SUV","Private","0","No High School",79415,"0",6929,"Student","0","Yes","0",0,"No","no","No","F",6,42,"Rural",11
"7600","1",4274,58,18620,12,"Van","Commercial","2","Masters",302154,"0",113195,"Manager","0","No","0",4020,"No","no","No","M",11,21,"Urban",14
"7601","0",0,47,13240,11,"SUV","Commercial","0","Bachelors",0,"0",70440,"Blue Collar","0","No","2",0,"No","no","No","F",1,22,"Rural",10
"7602","0",0,41,16700,17,"SUV","Private","0","Masters",298205,"2",111014,"Lawyer","1","No","0",0,"Yes","no","No","F",4,35,"Urban",13
"7603","0",0,49,7540,9.80483333333333,"Minivan","Private","0","Bachelors",188899,"0",60413,"Professional","0","No","0",0,"No","yes","No","M",1,17,"Urban",9
"7604","1",7400,50,28330,7,"Panel Truck","Commercial","3","PhD",105606.96,"0",60854,"Manager","0","No","4",607,"No","no","No","M",10,28,"Urban",14
"7605","0",0,48,15790,7,"Minivan","Commercial","2","High School",187285,"0",57601,"Blue Collar","0","Yes","5",27682,"No","no","Yes","F",6,53,"Urban",11
"7606","0",0,42,18190,15,"Van","Commercial","0","Masters",312242,"0",124867,"Manager","0","Yes","2",0,"No","yes","No","M",1,52,"Urban",12
"7607","0",0,55,24930,18,"Panel Truck","Commercial","1","Masters",325876,"0",97890,"Manager","0","Yes","4",569,"No","yes","No","M",10,10,"Urban",16
"7608","0",0,41,29830,17,"Panel Truck","Commercial","1","Masters",200776,"0",78834,"Manager","0","Yes","4",9980,"No","yes","No","M",1,15,"Urban",10.7404807692308
"7609","0",0,48,1500,7,"Minivan","Private","0","High School",220481,"0",53350,"Manager","0","Yes","1",0,"No","no","No","M",4,5,"Urban",11
