"","AGE","BLUEBOOK","NEW_CAR","CAR_TYPE","CAR_USE","CLM_FREQ","EDUCATION","HOME_VAL","HOMEKIDS","INCOME","JOB","KIDSDRIV","MSTATUS","MVR_PTS","OLDCLAIM","PARENT1","RED_CAR","REVOKED","SEX","TIF","TRAVTIME","URBANICITY","YOJ"
"1799",61,20480,0,"SUV","Private","0","High School",0,"0",0,"Student","0","No","0",0,"No","no","No","M",6,29,"Rural",0
"1800",49,8010,0,"SUV","Commercial","2","Bachelors",191657,"0",32763,"Blue Collar","0","Yes","7",21383,"No","no","No","F",17,25,"Urban",7
"1801",42,18170,1,"Minivan","Private","2","High School",0,"0",50613,"Clerical","0","No","4",6784,"No","no","No","F",4,45,"Urban",11
"1802",55,10470,0.615,"Pickup","Private","1","High School",0,"0",34745,"Blue Collar","0","Yes","4",2752,"No","yes","No","M",18,15,"Urban",15
"1803",41,14320,1,"Minivan","Private","0","High School",171066,"0",39066,"Clerical","0","Yes","0",0,"No","no","No","F",1,14,"Urban",11
"1804",47,12040,0,"Minivan","Commercial","0","Bachelors",106991,"0",18896,"Blue Collar","0","No","2",0,"No","yes","No","M",6,14,"Urban",9
"1805",43,13260,0,"SUV","Private","1","Bachelors",189468,"2",28948,"Manager","1","Yes","0",32281,"No","no","No","F",5,43,"Urban",15
"1806",44,15810,0,"SUV","Commercial","0","Bachelors",238871,"0",0,"Blue Collar","0","No","0",0,"No","no","No","F",1,29,"Urban",10
"1807",25,7530,0,"SUV","Private","3","High School",0,"1",0,"Clerical","0","No","3",4885,"Yes","no","No","F",3,12,"Urban",9
"1808",45,10240,0,"Pickup","Commercial","0","No High School",130714,"1",29836,"Clerical","0","No","1",0,"Yes","yes","No","M",4,28,"Urban",10.419
"1809",42,11860,0,"Pickup","Commercial","0","Masters",270986,"0",103050,"Professional","0","Yes","0",0,"No","yes","No","M",4,26,"Urban",12
"1810",53,24680,0,"Panel Truck","Commercial","0","PhD",469094,"0",178768,"Manager","0","No","1",0,"No","no","No","M",6,23,"Urban",11
"1811",36,1500,0,"SUV","Private","0","Bachelors",178375,"0",51358,"Professional","0","Yes","0",0,"No","no","No","F",7,25,"Urban",8
"1812",47,13040,0,"SUV","Private","0","PhD",471490,"0",190579,"Doctor","0","No","0",0,"No","no","No","F",6,39,"Urban",11
"1813",52,19240,0,"Minivan","Commercial","2","High School",0,"0",0,"Student","0","Yes","3",6902,"No","no","Yes","F",17,62,"Urban",0
"1814",48,6860,1,"SUV","Private","3","High School",0,"0",58132,"Manager","0","No","3",7926,"No","no","No","F",6,32,"Urban",14
"1815",61,1500,0.48,"Sports Car","Private","0","No High School",0,"0",53354,"Blue Collar","0","No","0",0,"No","no","No","F",7,41,"Urban",11
"1816",54,8230,0,"Sports Car","Private","0","Bachelors",269448,"0",67290,"Manager","0","Yes","2",0,"No","no","No","F",6,24,"Urban",14
"1817",42,1500,0,"Minivan","Private","2","Bachelors",287892,"0",90937,"Manager","0","Yes","0",943,"No","yes","No","M",4,11,"Urban",10
"1818",36,15130,1,"SUV","Commercial","0","High School",0,"4",0,"Student","0","Yes","0",0,"No","no","Yes","F",10,35,"Rural",0
"1819",46,1790,1,"Minivan","Private","0","High School",0,"0",5070,"Student","0","No","0",0,"No","no","No","M",1,8,"Urban",12
"1820",37,11920,0,"SUV","Private","1","Masters",0,"0",45464,"Lawyer","0","No","4",3964,"No","no","No","F",14,35,"Urban",9
"1821",45,13700,0,"Minivan","Private","0","Masters",151509,"0",11261,"Manager","0","Yes","0",0,"No","yes","No","M",4,26,"Urban",12
"1822",25,15010,0.13,"Minivan","Private","1","Bachelors",231852,"0",66923,"Professional","0","No","5",5960,"No","yes","No","M",10,18,"Urban",8
"1823",41,19840,0,"SUV","Commercial","0","Bachelors",205470,"0",67338,"Blue Collar","0","Yes","0",0,"No","no","Yes","F",10,6,"Rural",11
"1824",44,9680,1,"SUV","Private","0","High School",165890,"0",16976,"Home Maker","0","Yes","0",0,"No","no","No","F",1,53,"Urban",7
"1825",46,16590,0,"Van","Commercial","1","Masters",0,"0",95550,"Professional","0","No","0",2169,"No","no","No","M",7,21,"Urban",11
"1826",47,9310,0,"Sports Car","Commercial","2","High School",122332,"0",3663,"Student","0","Yes","4",1348,"No","no","No","F",1,57,"Urban",10.2294358974359
"1827",37,15450,0,"Minivan","Private","3","Masters",161587,"0",34038,"Lawyer","0","No","2",3721,"No","no","No","M",9,61,"Urban",7
"1828",48,5980,0,"Pickup","Private","0","Masters",162374,"0",44770,"Lawyer","0","No","4",0,"No","yes","No","M",1,66,"Urban",10
"1829",44,22330,1,"Minivan","Private","0","No High School",172826,"0",33833,"Blue Collar","0","Yes","1",0,"No","no","No","F",11,26,"Rural",12
"1830",37,26290,0,"Sports Car","Private","1","Bachelors",0,"0",95502,"Professional","0","No","0",7460,"No","no","No","F",1,37,"Urban",8
"1831",42,15320,1,"Sports Car","Private","0","High School",150907,"2",38092,"Clerical","0","Yes","0",0,"No","no","No","F",7,15,"Urban",13
"1832",53,6800,0,"SUV","Private","1","PhD",254789,"0",74334,"Manager","0","Yes","1",5854,"No","no","No","F",10,24,"Urban",13
"1833",36,12850,0,"Minivan","Private","3","Bachelors",262675,"0",77526,"Professional","0","Yes","5",8271,"No","yes","No","M",7,31,"Urban",12
"1834",43,13760,0,"SUV","Private","1","Bachelors",217974,"1",72421,"Manager","0","Yes","1",1018,"No","no","No","F",3,35,"Urban",11
"1835",48,20860,0,"Pickup","Commercial","3","Masters",296076,"0",101806,"Manager","0","No","0",26433,"No","no","Yes","F",7,36,"Urban",11
"1836",49,21760,0,"Van","Private","0","Masters",222040,"0",67258,"Lawyer","0","No","1",0,"No","no","No","M",6,28,"Urban",7
"1837",44,15470,1,"Minivan","Private","0","High School",192373,"4",59352,"Manager","3","Yes","0",0,"No","yes","No","M",1,17,"Urban",18
"1838",47,18210,0.453333333333333,"Sports Car","Private","0","No High School",0,"0",32267,"Blue Collar","0","No","6",0,"No","no","Yes","F",1,63,"Urban",6
"1839",57,18020,0,"SUV","Private","0","PhD",255481,"0",89448,"Manager","0","Yes","0",0,"No","no","No","F",1,20,"Urban",14
"1840",37,9950,0,"Pickup","Commercial","2","High School",190556,"2",47473,"Blue Collar","2","Yes","3",2981,"No","no","No","M",4,37,"Urban",10
"1841",51,9820,0,"SUV","Private","0","No High School",195096,"0",32159,"Blue Collar","0","No","0",0,"No","no","No","F",4,46,"Rural",13
"1842",43,1760,0,"Minivan","Private","0","Bachelors",0,"2",2599,"Student","1","No","0",0,"Yes","yes","No","M",3,38,"Rural",5
"1843",27,32510,0,"Pickup","Private","2","High School",0,"2",11882,"Student","0","Yes","1",10780,"No","no","No","F",1,39,"Urban",10.715
"1844",53,18320,0,"Van","Commercial","0","Masters",0,"0",115204,"Professional","0","Yes","0",0,"No","no","No","M",6,48,"Urban",11
"1845",54,32660,0,"Panel Truck","Commercial","0","Masters",266967,"0",71316,"Manager","0","Yes","0",0,"No","no","No","M",7,13,"Urban",12
"1846",54,22330,0,"Van","Commercial","0","Bachelors",277531,"0",74208,"Manager","0","Yes","2",0,"No","no","No","M",7,13,"Urban",15
"1847",40,14430,0,"Minivan","Commercial","0","Bachelors",209793,"2",76036,"Blue Collar","0","Yes","0",0,"No","yes","No","M",10,32,"Urban",8
"1848",58,17440,0,"Van","Private","0","Bachelors",329765,"0",101448,"Professional","0","Yes","0",0,"No","no","No","M",1,32,"Urban",11
"1849",41,7920,1,"Sports Car","Private","0","High School",0,"0",39066,"Clerical","0","Yes","3",0,"No","no","No","F",7,25,"Urban",11
"1850",37,20460,1,"SUV","Commercial","0","No High School",0,"4",79846,"Blue Collar","0","No","0",0,"Yes","no","No","F",6,35,"Rural",5
"1851",45,11640,0,"SUV","Private","1","Masters",316275,"0",93996,"Professional","0","Yes","5",3731,"No","no","No","F",1,47,"Urban",10
"1852",45,1500,0,"Minivan","Private","0","PhD",181340,"0",49675,"Professional","0","No","0",0,"No","yes","No","M",1,36,"Urban",10
"1853",50,27630,0,"Panel Truck","Commercial","0","No High School",225043,"0",53567,"Blue Collar","0","Yes","2",0,"No","no","No","M",1,15,"Urban",11
"1854",37,19900,0,"Minivan","Private","0","Bachelors",0,"2",125309,"Professional","2","Yes","0",0,"No","no","No","F",11,21,"Rural",7
"1855",43,27530,0,"Minivan","Private","0","Masters",354193,"3",132449,"Manager","0","Yes","2",0,"No","no","No","F",10,17,"Urban",14
"1856",44,10910,1,"SUV","Private","0","High School",160351,"2",44200,"Clerical","0","Yes","2",0,"No","no","No","F",4,35,"Urban",13
"1857",46,14890,0,"Minivan","Private","0","Masters",0,"0",133912,"Lawyer","0","No","0",0,"No","yes","No","M",13,19,"Urban",5
"1858",45,25900,0,"Minivan","Private","2","Masters",0,"0",128801,"Lawyer","0","No","6",5994,"No","no","No","F",3,27,"Urban",15
"1859",50,11900,0.0449999999999999,"Pickup","Private","0","PhD",364308,"0",139452,"Doctor","0","Yes","1",0,"No","no","Yes","F",8,43,"Urban",9
"1860",58,8260,1,"Minivan","Private","0","High School",195766,"3",41781,"Clerical","2","Yes","0",0,"No","no","No","F",4,43,"Rural",15
"1861",45,13020,0.055,"Minivan","Private","3","Masters",0,"0",48344,"Lawyer","0","No","4",7102,"No","no","No","M",9,59,"Urban",10
"1862",46,7750,0,"SUV","Private","0","Masters",100941,"0",16468,"Home Maker","0","Yes","0",0,"No","no","No","F",10,44,"Rural",12
"1863",42,14590,0,"Sports Car","Private","1","PhD",249488,"0",64019,"Doctor","0","Yes","0",7465,"No","no","No","F",4,38,"Urban",12
"1864",49,4690,0,"Pickup","Private","0","High School",143256,"0",25371,"Blue Collar","0","Yes","3",0,"No","yes","No","M",4,20,"Urban",16
"1865",30,7220,1,"Sports Car","Private","0","High School",121341,"0",54275,"Professional","0","Yes","5",0,"No","no","No","F",1,17,"Urban",7
"1866",54,15890,0,"SUV","Private","0","Masters",0,"0",40818,"Lawyer","0","No","0",0,"No","no","No","F",13,34,"Urban",12
"1867",40,5400,0,"Minivan","Private","1","Bachelors",209820,"0",58231,"Manager","0","Yes","3",2983,"No","yes","No","M",1,23,"Urban",13
"1868",43,8050,1,"SUV","Private","0","No High School",0,"3",22485,"Blue Collar","0","No","0",0,"Yes","no","No","F",13,14,"Rural",14
"1869",53,17850,0,"Van","Commercial","3","Masters",0,"0",123954,"Manager","0","No","3",1644,"No","yes","No","M",10,18,"Urban",10
"1870",59,7620,0,"SUV","Private","2","High School",96941,"0",2238,"Home Maker","0","Yes","2",2490,"No","no","No","F",1,32,"Urban",11.4066666666667
"1871",41,14540,1,"Sports Car","Private","1","High School",0,"2",0,"Student","0","No","0",3641,"Yes","no","No","F",1,19,"Urban",2.345
"1872",47,21800,0,"Sports Car","Private","4","Bachelors",0,"0",82503,"Professional","0","No","0",6633,"No","no","No","F",13,38,"Urban",10
"1873",29,5830,0,"SUV","Private","0","High School",52142,"2",0,"Home Maker","0","Yes","1",0,"No","no","No","F",4,37,"Rural",0
"1874",46,35730,0,"Minivan","Private","1","PhD",330183,"0",111318,"Doctor","0","Yes","0",2935,"No","no","No","M",1,43,"Urban",12
"1875",57,16360,0,"Pickup","Commercial","0","High School",130295,"0",11977,"Student","0","Yes","2",0,"No","no","No","F",9,39,"Urban",14
"1876",45,3580,0,"SUV","Commercial","0","High School",142511,"2",20757,"Blue Collar","0","No","0",0,"Yes","no","No","F",10,52,"Rural",14
"1877",52,6700,0,"Minivan","Private","0","No High School",0,"0",0,"Student","0","Yes","1",0,"No","yes","No","M",6,29,"Rural",0
"1878",29,4400,0,"Minivan","Private","3","High School",0,"1",0,"Student","0","No","8",3359,"Yes","yes","No","M",6,32,"Urban",0
"1879",51,26130,1,"Pickup","Commercial","3","Bachelors",190849,"0",50446,"Blue Collar","0","Yes","3",1412,"No","no","No","F",10,50,"Urban",13
"1880",47,28140,1,"Pickup","Commercial","0","High School",153272,"0",33767,"Clerical","1","Yes","0",0,"No","no","No","F",6,43,"Urban",7
"1881",40,14340,0,"SUV","Private","0","High School",199444,"0",0,"Home Maker","0","Yes","0",0,"No","no","No","F",4,5,"Urban",13
"1882",48,21270,0,"Van","Commercial","0","High School",158460,"0",0,"Clerical","0","Yes","0",0,"No","no","No","M",1,68,"Rural",8
"1883",54,21680,0,"Minivan","Private","0","Masters",281563,"0",100816,"Lawyer","0","Yes","1",0,"No","no","No","F",6,33,"Urban",14
"1884",56,10730,0.05,"Pickup","Private","0","Bachelors",0,"0",19712,"Manager","0","No","3",0,"No","yes","No","M",6,28,"Urban",9
"1885",33,5930,0,"Sports Car","Private","0","High School",193380,"0",44315,"Manager","0","No","2",0,"No","no","Yes","F",1,15,"Urban",10
"1886",40,3610,1,"SUV","Private","0","No High School",106870,"0",21104,"Blue Collar","0","Yes","0",0,"No","no","No","F",4,29,"Urban",10.73
"1887",39,10370,0,"Pickup","Private","0","Bachelors",208319,"0",49652,"Manager","0","Yes","1",0,"No","yes","Yes","M",6,46,"Urban",12
"1888",49,22720,0,"Minivan","Private","1","Bachelors",173487,"0",56462,"Professional","0","Yes","5",5495,"No","no","No","F",13,39,"Urban",7
"1889",51,15620,0,"Minivan","Commercial","0","High School",124947,"0",8260,"Student","0","No","1",0,"No","yes","No","M",6,31,"Urban",11
"1890",57,43250,0,"Panel Truck","Commercial","2","Masters",484353,"0",196889,"Professional","0","No","6",9784,"No","yes","No","M",1,42,"Urban",13
"1891",50,14790,0,"SUV","Private","0","Bachelors",170796,"0",45620,"Manager","0","Yes","1",0,"No","no","No","F",4,20,"Urban",10
"1892",26,11770,0,"SUV","Private","3","High School",206181,"3",69789,"Manager","0","Yes","5",2960,"No","no","No","F",1,37,"Urban",15
"1893",43,10340,1,"SUV","Private","0","No High School",151271,"0",45355,"Blue Collar","0","Yes","0",0,"No","no","No","F",1,12,"Rural",13
"1894",40,13980,1,"Minivan","Private","0","High School",120442,"0",43072,"Clerical","0","Yes","0",0,"No","yes","No","M",1,38,"Rural",12
"1895",45,19580,0,"Van","Commercial","2","Masters",347575,"2",135768,"Manager","0","Yes","6",8176,"No","yes","No","M",1,22,"Urban",15
"1896",34,20490,0,"Sports Car","Private","0","Masters",0,"1",0,"Manager","0","No","0",0,"Yes","no","No","F",4,22,"Urban",11
"1897",40,7810,0.5,"Minivan","Private","2","No High School",140824,"2",23095,"Clerical","0","Yes","1",5128,"No","no","No","F",1,19,"Urban",14
"1898",41,22960,0,"Panel Truck","Commercial","3","Masters",450715,"0",173557,"Manager","0","No","0",5447,"No","yes","No","M",7,34,"Urban",9
"1899",41,27820,1,"Minivan","Private","0","High School",229852,"3",62943,"Clerical","0","Yes","2",0,"No","yes","No","M",1,28,"Urban",12
"1900",40,7240,1,"SUV","Private","2","High School",107484,"3",17372,"Clerical","0","Yes","3",20134,"No","no","Yes","F",6,33,"Urban",9
"1901",43,28840,0,"Panel Truck","Commercial","0","Bachelors",211109,"2",58025,"Clerical","1","Yes","0",0,"No","yes","No","M",6,16,"Urban",15
"1902",60,28140,0,"Panel Truck","Commercial","0","Masters",242854,"2",52002,"Manager","1","No","0",0,"Yes","no","No","M",4,5,"Urban",17
"1903",52,5640,0,"SUV","Private","0","Bachelors",199056,"0",41408,"Clerical","0","No","0",0,"No","no","No","F",4,32,"Rural",11
"1904",44,5700,1,"SUV","Private","1","No High School",152614,"0",38988,"Home Maker","0","No","1",525,"No","no","No","F",6,11,"Urban",11
"1905",41,5630,1,"SUV","Private","1","No High School",0,"3",257,"Home Maker","1","No","5",7902,"Yes","no","No","F",4,14,"Rural",13
"1906",41,20420,1,"Minivan","Private","0","High School",381878,"2",146370,"Manager","0","Yes","0",0,"No","yes","No","M",7,34,"Urban",14
"1907",56,27740,0,"Pickup","Private","0","Bachelors",0,"0",17546,"Home Maker","0","No","0",0,"No","no","No","F",4,20,"Rural",12
"1908",42,11940,0,"Minivan","Private","2","Bachelors",202871,"3",62386,"Professional","2","Yes","6",39058,"No","yes","No","M",4,19,"Urban",12
"1909",42,21600,0,"Minivan","Commercial","0","High School",172963,"2",38504,"Blue Collar","1","Yes","1",0,"No","no","No","M",1,34,"Urban",12
"1910",26,7900,0,"SUV","Private","2","No High School",0,"0",24722,"Clerical","0","No","10",1320,"No","no","No","F",4,31,"Urban",9
"1911",22,13000,0,"SUV","Private","1","PhD",0,"2",0,"Home Maker","0","Yes","0",7191,"No","yes","No","F",6,47,"Urban",0
"1912",50,12460,1,"SUV","Private","0","High School",56441,"0",0,"Home Maker","0","No","2",0,"No","no","No","F",4,16,"Urban",0
"1913",50,15890,0,"Minivan","Private","0","Masters",351880,"0",134293,"Lawyer","0","Yes","0",0,"No","no","No","M",1,43,"Urban",12
"1914",45,17860,0,"Van","Commercial","0","Masters",225263,"1",73543,"Professional","0","Yes","2",0,"No","no","No","M",6,46,"Urban",11
"1915",50,15550,0,"SUV","Private","0","No High School",209726,"0",36504,"Blue Collar","0","No","0",0,"No","no","Yes","F",6,35,"Urban",13
"1916",53,6800,0,"Sports Car","Private","3","PhD",72115,"0",0,"Home Maker","0","Yes","4",7236,"No","no","No","F",4,19,"Urban",0
"1917",64,8750,0,"Sports Car","Private","0","High School",0,"0",0,"Student","0","No","3",0,"No","no","No","F",4,36,"Rural",0
"1918",51,8280,1,"Pickup","Private","0","No High School",142254,"0",16750,"Clerical","0","Yes","0",0,"No","yes","No","M",1,28,"Rural",15
"1919",40,6710,1,"SUV","Private","0","High School",0,"3",0,"Student","2","Yes","0",0,"No","no","No","F",6,5,"Rural",13
"1920",55,10220,0,"SUV","Private","2","Masters",134375,"0",32227,"Lawyer","0","Yes","3",4285,"No","no","No","F",7,21,"Urban",12
"1921",51,9340,1,"Minivan","Private","0","High School",115618,"0",27450,"Clerical","0","Yes","1",0,"No","yes","No","M",1,40,"Rural",13
"1922",40,5500,0,"SUV","Commercial","0","Bachelors",213441,"0",71502,"Blue Collar","0","Yes","0",0,"No","no","Yes","F",7,20,"Urban",10.9210714285714
"1923",49,15290,0,"Minivan","Private","0","Masters",276837,"0",88937,"Professional","0","Yes","0",0,"No","yes","No","M",1,56,"Urban",10
"1924",44,13760,1,"SUV","Private","2","No High School",226959,"1",81369,"Blue Collar","0","Yes","5",28499,"No","no","Yes","F",4,52,"Rural",14
"1925",34,10500,0.05,"SUV","Private","0","Masters",215483,"1",82251,"Lawyer","0","Yes","0",0,"No","no","Yes","F",6,46,"Urban",11
"1926",33,16690,0,"Minivan","Private","0","Bachelors",270664,"1",118861,"Professional","0","Yes","0",0,"No","no","No","F",4,37,"Rural",10
"1927",47,13860,0,"SUV","Private","2","PhD",0,"0",0,"Doctor","0","Yes","0",4451,"No","no","No","F",6,42,"Urban",0
"1928",61,12850,0,"Minivan","Private","0","Bachelors",215628,"0",44470,"Professional","0","Yes","6",0,"No","no","No","F",7,53,"Urban",11
"1929",46,17550,0,"SUV","Private","0","Masters",245878,"0",73872,"Lawyer","0","Yes","3",0,"No","no","No","F",10,43,"Rural",8
"1930",54,11770,0,"Minivan","Private","0","Masters",0,"0",43821,"Lawyer","0","No","2",0,"No","no","No","F",1,6,"Urban",15
"1931",52,14080,0,"Minivan","Private","0","Masters",0,"0",41137,"Professional","0","Yes","0",0,"No","yes","No","M",6,49,"Rural",13
"1932",29,18020,1,"Minivan","Commercial","0","High School",118302,"3",30254,"Blue Collar","0","Yes","0",0,"No","no","No","F",4,30,"Urban",10
"1933",36,12440,1,"Minivan","Commercial","1","High School",235484,"0",73430,"Blue Collar","0","No","2",33999,"No","no","Yes","M",4,10,"Urban",9
"1934",42,23390,1,"Panel Truck","Commercial","4","No High School",120221,"1",37586,"Clerical","1","Yes","3",4101,"No","yes","No","M",1,7,"Urban",15
"1935",54,33190,0,"Panel Truck","Commercial","0","Masters",242788,"0",73985,"Manager","0","Yes","2",0,"No","no","No","M",6,20,"Urban",13
"1936",57,11210,0,"Sports Car","Private","1","PhD",171054,"0",40122,"Lawyer","0","No","7",9171,"No","no","No","F",10,37,"Urban",14
"1937",45,7670,0,"Sports Car","Private","0","No High School",102335,"0",16736,"Clerical","0","Yes","0",0,"No","no","No","F",11,44,"Urban",13
"1938",48,21290,0,"Minivan","Private","0","Masters",350621,"0",110915,"Manager","0","Yes","0",0,"No","no","No","M",4,36,"Urban",11
"1939",49,20240,1,"Van","Private","1","Bachelors",348250,"0",138368,"Manager","0","No","4",2758,"No","yes","No","M",4,37,"Urban",10
"1940",47,23470,0,"Pickup","Commercial","0","Bachelors",0,"0",55527,"Blue Collar","0","No","1",0,"No","no","No","F",1,81,"Rural",2
"1941",57,36180,0,"Sports Car","Private","0","PhD",408267,"0",154207,"Doctor","0","Yes","2",0,"No","no","No","F",4,38,"Urban",14
"1942",42,19230,0,"Van","Private","0","PhD",332701,"1",135276,"Doctor","0","Yes","0",0,"No","yes","No","M",1,25,"Urban",15
"1943",50,17290,0,"Minivan","Private","0","High School",0,"0",26630,"Manager","0","No","0",0,"No","no","No","M",6,47,"Urban",7
"1944",63,23570,0,"SUV","Private","0","PhD",449806,"0",157720,"Doctor","0","Yes","3",0,"No","no","No","F",6,19,"Urban",13
