"","TARGET_FLAG","TARGET_AMT","AGE","BLUEBOOK","NEW_CAR","CAR_TYPE","CAR_USE","CLM_FREQ","EDUCATION","HOME_VAL","HOMEKIDS","INCOME","JOB","KIDSDRIV","MSTATUS","MVR_PTS","OLDCLAIM","PARENT1","RED_CAR","REVOKED","SEX","TIF","TRAVTIME","URBANICITY","YOJ"
"7816","0",0,51,19270,0,"SUV","Private","0","Masters",342601,"0",121237,"Lawyer","0","Yes","3",0,"No","no","No","F",9,16,"Urban",13
"7817","0",0,56,33150,1,"Minivan","Private","0","Bachelors",324250,"0",105111,"Professional","0","Yes","0",0,"No","no","No","M",1,63,"Rural",13
"7818","0",0,64,28640,0,"Minivan","Private","0","Bachelors",0,"0",18690,"Manager","0","No","0",0,"No","yes","No","M",7,31,"Urban",15
"7819","1",5032,50,9980,1,"Pickup","Commercial","4","High School",173613,"0",52913,"Blue Collar","0","Yes","4",3368,"No","yes","No","M",3,37,"Urban",13
"7820","1",2522,44,28630,0,"Panel Truck","Commercial","1","Masters",318540,"3",115100,"Manager","3","Yes","9",3440,"No","no","Yes","M",1,37,"Urban",12.75
"7821","0",0,40,10790,0,"SUV","Private","4","PhD",94291,"0",419,"Home Maker","0","Yes","0",5304,"No","no","No","F",4,25,"Urban",12
"7822","0",0,45,27670,0,"Minivan","Private","0","Masters",0,"3",79586,"Lawyer","1","Yes","0",0,"No","no","No","F",1,5,"Urban",15
"7823","1",7170,42,20390,0,"Sports Car","Private","0","High School",194098,"0",47983,"Manager","0","No","0",0,"No","no","No","F",6,44,"Urban",9
"7824","0",0,56,7100,0,"SUV","Private","0","Masters",296366,"0",104029,"Lawyer","0","Yes","2",0,"No","no","Yes","F",7,34,"Urban",15
"7825","0",0,58,27140,0,"Panel Truck","Commercial","0","Bachelors",0,"0",0,"Professional","0","No","0",0,"No","yes","No","M",7,20,"Urban",13
"7826","1",5582,54,6900,0,"Pickup","Private","0","Masters",312734,"0",107009,"Lawyer","0","Yes","0",0,"No","yes","No","M",1,25,"Urban",14
"7827","0",0,45,27410,0,"SUV","Private","0","Bachelors",224065,"2",46846,"Manager","0","Yes","0",0,"No","no","Yes","F",1,49,"Urban",9
"7828","0",0,49,17520,0,"Van","Private","0","Masters",238630,"0",69515,"Lawyer","0","No","1",0,"No","no","No","M",7,27,"Urban",10
"7829","0",0,35,7430,0,"SUV","Private","0","Masters",248221,"0",90519,"Lawyer","0","Yes","4",0,"No","no","No","F",1,34,"Urban",10
"7830","0",0,40,20630,0,"Minivan","Private","0","PhD",0,"1",1965,"Home Maker","0","No","2",0,"Yes","no","No","F",1,21,"Urban",11
"7831","0",0,43,30670,0,"Minivan","Private","0","Masters",0,"0",110705,"Manager","0","No","0",0,"No","no","No","M",6,50,"Urban",12
"7832","1",1473,48,11550,0,"Pickup","Commercial","2","Bachelors",170714,"0",33422,"Professional","0","No","13",17831,"No","no","Yes","M",1,13,"Rural",10
"7833","0",0,48,6300,1,"SUV","Private","0","Bachelors",0,"0",68334,"Professional","0","No","0",0,"No","no","No","F",11,36,"Urban",10
"7834","0",0,61,19770,0,"Sports Car","Private","0","Masters",378194,"0",121688,"Lawyer","0","Yes","0",0,"No","no","No","F",12,63,"Rural",13.185
"7835","0",0,37,32410,0,"Van","Commercial","3","Bachelors",273354,"0",85267,"Manager","0","No","8",7427,"No","no","No","F",5,69,"Urban",7
"7836","0",0,44,30000,0,"Panel Truck","Commercial","1","High School",191128,"1",53483,"Blue Collar","0","Yes","3",4705,"No","no","No","F",4,28,"Urban",13
"7837","0",0,38,8250,0.563421052631579,"Minivan","Private","3","High School",0,"2",29674,"Clerical","0","No","4",5316,"Yes","yes","No","M",7,21,"Urban",13
"7838","1",1348,44,6420,1,"SUV","Private","2","High School",74078,"2",6038,"Home Maker","2","Yes","0",12003,"No","no","No","F",1,25,"Urban",14
"7839","0",0,32,18380,0,"SUV","Private","1","Masters",378638,"1",136758,"Lawyer","0","Yes","5",28038,"No","no","No","F",1,48,"Urban",11
"7840","0",0,41,16660,0,"Minivan","Private","0","Masters",283358,"0",110624,"Lawyer","0","Yes","4",0,"No","no","No","F",4,8,"Urban",12
"7841","0",0,37,13960,0,"Minivan","Private","3","PhD",347575,"2",124587,"Doctor","0","No","5",43183,"Yes","yes","No","M",10,33,"Urban",13
"7842","0",0,34,13310,0,"Sports Car","Private","0","Masters",236963,"1",84128,"Professional","0","No","0",0,"Yes","no","No","F",3,8,"Rural",10
"7843","0",0,38,8480,0,"Pickup","Private","0","High School",111405,"0",31831,"Clerical","0","No","0",0,"No","yes","Yes","M",3,28,"Rural",10
"7844","0",0,39,9730,0,"SUV","Private","0","Bachelors",0,"0",10206,"Home Maker","0","No","0",0,"No","no","No","F",1,32,"Urban",7
"7845","0",0,62,26720,0,"SUV","Private","3","Masters",385125,"3",148705,"Manager","2","Yes","0",5542,"No","no","No","F",6,35,"Urban",17
"7846","0",0,47,8500,1,"Pickup","Private","1","High School",106322,"0",0,"Clerical","0","Yes","9",9965,"No","no","No","M",6,45,"Urban",6
"7847","0",0,50,1500,0,"Minivan","Private","0","Masters",149405,"0",51135,"Lawyer","0","Yes","6",0,"No","yes","No","M",17,32,"Urban",12
"7848","0",0,47,28920,0,"SUV","Private","0","Masters",371761,"0",147216,"Lawyer","0","Yes","1",0,"No","no","No","F",17,41,"Urban",9
"7849","1",7123,36,7030,1,"Pickup","Commercial","0","No High School",118468,"0",19341,"Blue Collar","0","No","1",0,"No","no","No","M",11,36,"Urban",7
"7850","0",0,32,27790,0,"Panel Truck","Commercial","0","No High School",84057,"3",9682,"Student","0","No","0",0,"Yes","no","Yes","M",4,57,"Urban",7
"7851","1",4865,46,18430,0,"Sports Car","Private","0","Bachelors",226464,"0",50159,"Manager","0","No","3",0,"No","no","No","F",3,10,"Urban",11
"7852","1",2671,55,7420,0,"Sports Car","Private","3","Masters",178362,"0",59196,"Lawyer","0","Yes","0",4274,"No","no","No","F",4,77,"Urban",9
"7853","0",0,54,16970,0,"Van","Private","0","No High School",174220,"0",27839,"Blue Collar","0","Yes","3",0,"No","yes","No","M",3,29,"Urban",11
"7854","0",0,28,25980,0,"Minivan","Private","0","Bachelors",205489,"1",64854,"Blue Collar","0","Yes","0",0,"No","no","No","F",1,46,"Rural",12
"7855","1",3599,42,5020,0,"Pickup","Commercial","3","Bachelors",0,"0",74379,"Clerical","0","No","5",2225,"No","no","No","M",1,55,"Urban",11
"7856","0",0,60,18490,0,"Van","Private","0","No High School",193148,"0",20139,"Clerical","0","Yes","2",0,"No","no","No","M",3,28,"Urban",16
"7857","1",3858,41,10580,0,"SUV","Private","2","Bachelors",140788,"3",11233,"Home Maker","2","Yes","4",8829,"No","no","No","F",7,53,"Urban",12.0975
"7858","0",0,49,4070,0,"Minivan","Private","1","No High School",0,"0",25738,"Clerical","0","No","0",5416,"No","yes","No","M",3,28,"Urban",12
"7859","0",0,40,21990,0,"Minivan","Private","2","Bachelors",225934,"0",62849,"Professional","0","Yes","7",7761,"No","no","No","F",13,41,"Urban",11
"7860","0",0,28,27160,1,"Minivan","Private","0","High School",137615,"2",34043,"Manager","0","No","0",0,"Yes","no","Yes","M",1,32,"Urban",12
"7861","0",0,44,27300,0,"Pickup","Commercial","0","PhD",497746,"2",188428,"Manager","0","Yes","1",0,"No","no","No","F",7,35,"Urban",11
"7862","0",0,34,24350,0,"Panel Truck","Commercial","4","Masters",400336,"1",147478,"Manager","0","Yes","0",3210,"No","no","No","M",1,46,"Urban",11
"7863","0",0,40,1500,1,"SUV","Private","0","High School",0,"2",0,"Home Maker","0","Yes","2",0,"No","no","No","F",4,57,"Rural",0
"7864","1",6445,32,3540,1,"SUV","Private","0","High School",156621,"3",36343,"Clerical","0","Yes","3",0,"No","no","No","F",1,46,"Urban",14
"7865","1",13810.012473,37,24850,0,"Panel Truck","Commercial","0","Bachelors",333680,"2",107961,"Blue Collar","1","Yes","0",0,"No","yes","Yes","M",1,44,"Urban",12.1006666666667
"7866","0",0,56,20750,0,"Van","Commercial","0","Bachelors",372715,"3",136526,"Blue Collar","0","Yes","0",0,"No","yes","No","M",10,10,"Urban",17
"7867","0",0,46,14370,0,"Minivan","Private","2","High School",0,"0",82742,"Manager","0","No","0",12502,"No","no","No","M",7,25,"Urban",11
"7868","1",5134,37,6690,0,"Pickup","Private","0","PhD",127238,"0",14941,"Manager","0","Yes","0",0,"No","no","No","M",4,33,"Urban",14
"7869","0",0,41,6240,0,"SUV","Private","0","Masters",0,"0",85545,"Lawyer","0","No","0",0,"No","no","No","F",1,36,"Urban",3
"7870","0",0,51,23380,0.07,"Panel Truck","Commercial","3","Masters",267988,"0",75375,"Manager","0","No","6",952,"No","yes","No","M",4,28,"Urban",9
"7871","0",0,52,43530,0,"Panel Truck","Commercial","0","PhD",496761,"0",179483,"Manager","0","Yes","2",0,"No","no","No","F",1,32,"Urban",11
"7872","0",0,41,15000,0,"SUV","Commercial","0","Bachelors",0,"0",94050,"Blue Collar","0","No","1",0,"No","no","No","F",1,49,"Urban",11
"7873","0",0,52,12140,1,"Sports Car","Private","2","High School",117638,"0",25894,"Clerical","0","Yes","0",3982,"No","no","No","F",7,36,"Urban",13
"7874","1",3725,41,8790,0,"Minivan","Private","0","High School",200442,"0",53008,"Blue Collar","0","Yes","1",0,"No","yes","No","M",1,42,"Urban",12
"7875","0",0,56,13880,1,"Minivan","Private","0","Masters",217027,"0",63891,"Manager","0","Yes","0",0,"No","yes","No","M",1,21,"Urban",13
"7876","0",0,55,17070,1,"Van","Private","2","Bachelors",311279,"0",86516,"Professional","0","Yes","4",31798,"No","yes","No","M",6,52,"Urban",15
"7877","0",0,51,7000,0,"Pickup","Private","0","Masters",215748,"0",55037,"Lawyer","0","Yes","0",0,"No","yes","No","M",3,24,"Urban",14
"7878","0",0,47,21890,0,"Van","Commercial","0","PhD",0,"0",139885,"Manager","0","No","1",0,"No","yes","No","M",6,35,"Rural",10.3797777777778
"7879","0",0,57,14350,0,"Minivan","Private","0","Masters",0,"2",71518,"Manager","0","No","0",0,"Yes","no","No","M",4,5,"Urban",16
"7880","0",0,52,14530,0.1025,"SUV","Commercial","0","Bachelors",0,"0",78348,"Blue Collar","0","No","0",0,"No","no","No","F",7,5,"Rural",11
"7881","1",14508.964117,41,13030,0,"SUV","Private","1","Masters",109155,"0",0,"Home Maker","0","No","3",2334,"No","no","No","F",1,47,"Urban",0
"7882","0",0,33,4800,0,"Minivan","Private","0","Bachelors",295952,"2",92052,"Professional","0","Yes","1",0,"No","no","No","M",1,33,"Urban",15
"7883","0",0,50,14460,0,"Minivan","Private","0","Bachelors",173821,"0",51553,"Manager","0","No","0",0,"No","yes","No","M",1,17,"Urban",10
"7884","0",0,50,14530,0,"Minivan","Private","0","Masters",239936,"0",62830,"Lawyer","0","Yes","0",0,"No","no","No","M",1,39,"Urban",11
"7885","0",0,66,13390,1,"Sports Car","Private","0","High School",87347,"0",14815,"Clerical","0","Yes","2",0,"No","no","No","F",4,12,"Rural",13
"7886","0",0,42,14510,0,"Minivan","Commercial","0","Bachelors",201094,"0",61182,"Blue Collar","0","Yes","0",0,"No","yes","No","M",6,24,"Rural",11
"7887","0",0,47,14310,0.54,"Minivan","Private","2","High School",165540,"0",47355,"Blue Collar","0","Yes","0",11087,"No","yes","No","F",4,49,"Urban",13
"7888","0",0,36,14160,1,"Minivan","Private","0","High School",175140,"2",45034,"Manager","0","No","1",0,"Yes","no","No","M",7,5,"Urban",8
"7889","1",1743,35,6090,0,"Pickup","Private","3","High School",0,"2",39322,"Clerical","0","Yes","1",2312,"No","yes","No","M",6,41,"Urban",15
"7890","1",5052,37,5200,1,"Minivan","Private","1","No High School",165820,"0",33236,"Clerical","0","No","4",1020,"No","yes","No","M",1,49,"Urban",12
"7891","1",3538,46,10630,1,"Pickup","Commercial","0","High School",152064,"0",45300,"Blue Collar","0","Yes","1",0,"No","yes","No","M",1,28,"Urban",11
"7892","0",0,36,14960,0,"Minivan","Private","0","Masters",289177,"1",98573,"Manager","0","Yes","3",0,"No","no","No","F",6,62,"Urban",12
"7893","0",0,40,16010,1,"Minivan","Private","0","Bachelors",256761,"3",88075,"Professional","0","No","1",0,"Yes","no","No","M",4,34,"Urban",11
"7894","0",0,43,20710,0,"Van","Commercial","3","Masters",264359,"2",82947,"Professional","1","Yes","5",3963,"No","yes","No","M",4,35,"Urban",17
"7895","0",0,47,24640,0,"Minivan","Private","0","Masters",176211,"0",33645,"Lawyer","0","No","0",0,"No","yes","No","M",6,29,"Rural",10
"7896","0",0,40,12400,1,"SUV","Commercial","3","High School",0,"2",55172,"Blue Collar","1","No","6",7947,"Yes","no","No","F",4,22,"Rural",14
"7897","1",3746,72,14330,0,"SUV","Private","2","Masters",249478,"0",56313,"Lawyer","0","Yes","7",1391,"No","yes","No","M",6,20,"Urban",16
"7898","0",0,47,15580,0,"SUV","Private","2","Bachelors",146435,"0",36070,"Manager","0","Yes","4",4963,"No","no","No","F",1,29,"Urban",12
"7899","0",0,45,9050,0,"SUV","Private","0","High School",122195,"0",0,"Clerical","0","Yes","3",0,"No","no","No","F",4,38,"Rural",13
"7900","0",0,40,15450,0,"Minivan","Private","0","High School",210922,"0",52718,"Professional","0","No","0",0,"No","yes","No","M",13,23,"Urban",7
"7901","0",0,47,27270,0,"Minivan","Private","0","PhD",288719,"0",96111,"Doctor","0","Yes","1",0,"No","yes","No","M",6,26,"Urban",14
"7902","0",0,45,6550,0,"SUV","Private","1","Bachelors",0,"3",36912,"Clerical","2","No","7",3791,"Yes","no","No","F",12,60,"Urban",14
"7903","0",0,29,8190,0,"SUV","Private","2","PhD",319400,"4",126263,"Manager","0","Yes","0",26785,"No","no","Yes","F",6,39,"Urban",12
"7904","0",0,44,19190,0.21,"SUV","Private","0","Bachelors",213786,"2",0,"Professional","0","Yes","1",0,"No","no","No","F",10,5,"Urban",15
"7905","0",0,50,30560,0,"Sports Car","Private","0","Bachelors",0,"0",91116,"Professional","0","No","0",0,"No","no","No","F",1,36,"Urban",11
"7906","0",0,47,18000,1,"Van","Commercial","0","High School",208703,"0",50152,"Blue Collar","0","Yes","1",0,"No","no","No","M",6,60,"Rural",11
"7907","1",3567,25,4000,1,"Sports Car","Commercial","2","High School",0,"2",0,"Student","0","Yes","6",9870,"No","no","No","F",3,21,"Rural",0
"7908","0",0,47,14570,0,"Pickup","Commercial","1","PhD",223808,"0",83689,"Manager","0","Yes","6",9597,"No","no","No","F",10,43,"Urban",10
"7909","1",8047,46,22820,0,"Panel Truck","Commercial","0","Masters",323579,"0",109953,"Manager","0","No","1",0,"No","yes","No","M",1,18,"Urban",10.3133333333333
"7910","1",5436,36,16430,0,"SUV","Commercial","0","High School",0,"0",41674,"Blue Collar","0","No","0",0,"No","no","No","F",7,19,"Urban",12
"7911","1",15196.341919,39,23610,0,"Minivan","Private","1","Masters",104081,"2",18806,"Manager","2","Yes","0",30328,"No","yes","No","M",10,25,"Urban",11.7313333333333
"7912","0",0,47,5180,1,"Minivan","Private","0","Masters",329229,"0",121991,"Manager","0","Yes","1",0,"No","yes","No","F",8,18,"Urban",9
"7913","0",0,37,21430,0,"Minivan","Commercial","0","High School",108109,"3",28196,"Blue Collar","1","Yes","2",0,"No","no","No","F",15,24,"Urban",12
"7914","0",0,55,13980,0,"Minivan","Private","0","Masters",316981,"0",101395,"Lawyer","0","Yes","0",0,"No","no","No","M",4,14,"Urban",14
"7915","0",0,44,18740,0,"Minivan","Private","0","Masters",291800,"2",91329,"Lawyer","0","Yes","0",0,"No","no","No","F",1,49,"Urban",15
"7916","1",2546,69,14500,0,"Sports Car","Private","1","Masters",231014,"0",60965,"Lawyer","0","Yes","4",48298,"No","no","Yes","F",13,13,"Urban",12
"7917","0",0,46,25070,0,"Panel Truck","Commercial","0","Masters",290572,"0",100022,"Professional","0","No","0",0,"No","yes","No","M",1,28,"Urban",9
"7918","0",0,56,27640,0,"Pickup","Commercial","0","Bachelors",213596,"2",60286,"Blue Collar","0","Yes","0",0,"No","no","No","F",1,43,"Rural",12.7685714285714
"7919","0",0,44,21340,1,"Minivan","Commercial","0","High School",200468,"3",57123,"Blue Collar","1","Yes","0",0,"No","no","No","F",4,5,"Urban",16
"7920","0",0,35,17730,0,"Van","Commercial","0","Bachelors",0,"0",60185,"Professional","0","No","0",0,"No","yes","No","F",4,54,"Rural",11
"7921","0",0,69,17200,0,"SUV","Private","0","Masters",231014,"0",60965,"Lawyer","0","Yes","3",0,"No","no","No","F",6,13,"Urban",12
"7922","0",0,54,20930,0,"Van","Commercial","0","Masters",217164,"0",45044,"Manager","0","Yes","0",0,"No","yes","No","M",11,16,"Urban",13
"7923","0",0,43,20030,0.0199999999999998,"SUV","Private","0","PhD",0,"0",142297,"Doctor","0","No","2",0,"No","no","No","F",4,6,"Urban",11
"7924","0",0,55,27990,0,"SUV","Private","0","Bachelors",0,"0",86663,"Professional","0","No","0",0,"No","no","No","F",17,6,"Urban",10
"7925","0",0,48,31500,0,"SUV","Commercial","0","High School",0,"0",45534,"Blue Collar","0","No","0",0,"No","no","No","F",4,50,"Rural",11
"7926","0",0,48,13810,0,"Minivan","Private","1","No High School",159568,"0",20887,"Clerical","0","Yes","2",3220,"No","no","No","M",5,15,"Urban",13
"7927","0",0,44,5900,0,"Pickup","Private","0","Bachelors",0,"0",61283,"Manager","0","Yes","1",0,"No","yes","No","M",4,52,"Urban",8
"7928","1",2071,48,21170,0,"Van","Commercial","2","Bachelors",0,"0",92234,"Blue Collar","0","No","1",20699,"No","no","Yes","M",10,27,"Urban",10
"7929","0",0,48,8950,1,"SUV","Private","0","No High School",0,"0",0,"Home Maker","0","No","0",0,"No","no","No","F",7,44,"Rural",11
"7930","1",1425,57,12540,0,"Minivan","Commercial","2","High School",0,"0",0,"Student","0","Yes","0",25429,"No","yes","Yes","M",4,37,"Rural",0
"7931","0",0,46,17880,0,"Van","Private","0","Masters",136712,"0",40577,"Manager","0","Yes","0",0,"No","yes","No","M",16,44,"Urban",11
"7932","0",0,27,20120,1,"Van","Private","0","No High School",0,"3",30125,"Student","0","No","0",0,"Yes","no","No","M",1,5,"Urban",11
"7933","0",0,37,7450,0,"Pickup","Commercial","0","Bachelors",0,"2",0,"Student","1","No","2",0,"Yes","yes","No","M",1,33,"Urban",0
"7934","1",1317,54,6900,0,"SUV","Private","0","Bachelors",76992,"1",0,"Home Maker","1","Yes","2",0,"No","no","No","F",6,13,"Urban",2.41916666666666
"7935","0",0,52,12160,0,"Minivan","Private","0","Masters",0,"0",0,"Professional","0","Yes","3",0,"No","yes","No","M",6,26,"Rural",13
"7936","0",0,60,8870,1,"Pickup","Commercial","1","No High School",242090,"0",0,"Blue Collar","0","Yes","4",990,"No","no","No","M",6,18,"Rural",13
"7937","0",0,45,12130,0,"SUV","Private","0","High School",202760,"0",61598,"Clerical","0","Yes","0",0,"No","no","No","F",1,91,"Rural",7
"7938","0",0,55,7000,0,"SUV","Private","0","Bachelors",333533,"0",115656,"Manager","0","Yes","4",0,"No","no","No","F",7,44,"Urban",13
"7939","0",0,53,12280,0,"SUV","Private","2","Masters",199023,"0",54839,"Lawyer","0","No","1",5536,"No","no","No","F",15,43,"Urban",7
"7940","0",0,46,16570,0,"Minivan","Private","0","Masters",257180,"0",75739,"Manager","0","Yes","0",0,"No","no","No","F",7,28,"Urban",10
"7941","0",0,45,8750,0,"Pickup","Private","0","Masters",316587,"0",0,"Lawyer","0","Yes","2",0,"No","yes","No","M",4,10,"Urban",9
"7942","0",0,48,11720,0,"SUV","Private","0","Bachelors",210563,"0",73502,"Professional","0","Yes","0",0,"No","no","No","F",13,25,"Urban",8
"7943","0",0,56,35280,0,"Panel Truck","Commercial","0","Bachelors",247954,"0",79293,"Blue Collar","0","No","0",0,"No","yes","No","M",1,66,"Rural",7
"7944","0",0,27,7440,0,"Minivan","Private","4","No High School",0,"0",32428,"Blue Collar","0","No","5",6144,"No","yes","No","M",4,40,"Urban",9
"7945","1",10453.355991,42,17630,1,"Van","Commercial","0","High School",0,"0",51695,"Professional","0","No","1",0,"No","yes","No","M",10,29,"Urban",6
"7946","1",6588,50,13960,0,"SUV","Private","3","No High School",251674,"0",74578,"Blue Collar","0","Yes","5",34479,"No","no","Yes","F",1,45,"Urban",12
"7947","1",2027,55,18710,0,"SUV","Private","2","Masters",335023,"0",122070,"Lawyer","0","Yes","3",4118,"No","no","No","F",4,42,"Rural",15
"7948","0",0,50,21840,1,"Minivan","Commercial","3","High School",0,"0",87832,"Blue Collar","0","Yes","0",28204,"No","yes","No","M",10,8,"Urban",4
"7949","0",0,46,17000,0,"Sports Car","Private","3","Bachelors",0,"0",108980,"Manager","0","No","3",1420,"No","no","No","F",10,40,"Urban",6
"7950","0",0,36,21260,0,"SUV","Private","0","PhD",357482,"0",160878,"Manager","0","Yes","1",0,"No","no","No","F",4,35,"Urban",10
"7951","0",0,40,14240,1,"Minivan","Private","0","High School",0,"0",21023,"Blue Collar","0","No","0",0,"No","no","No","F",1,57,"Urban",10.1076666666667
"7952","0",0,62,15240,0,"Sports Car","Private","0","Masters",243941,"0",75381,"Manager","0","Yes","3",0,"No","no","No","F",10,48,"Urban",14
"7953","1",1731,41,11510,1,"SUV","Commercial","0","High School",134169,"1",59053,"Blue Collar","1","Yes","3",0,"No","no","No","F",1,36,"Urban",11
"7954","1",26187.937223,41,36980,0,"Panel Truck","Commercial","0","Bachelors",0,"1",59115,"Professional","0","No","4",0,"Yes","yes","No","M",6,25,"Urban",14
"7955","1",520,32,8620,1,"Pickup","Commercial","0","No High School",197120,"2",59905,"Blue Collar","0","No","4",0,"Yes","yes","Yes","M",1,23,"Urban",11
